 format: day,hour,forecast,value  location:97_74 Start : 20180201 
 7,1400,+10,49.000000 
 7,1400,+13,32.000000 
 7,1400,+16,351.000000 
 7,1400,+19,332.000000 
 7,1400,+22,311.000000 
 7,1400,+25,309.000000 
 7,1400,+28,335.000000 
 7,1400,+31,340.000000 
 7,1400,+34,23.000000 
 7,1400,+37,33.000000 
 7,1400,+40,37.000000 
 7,1400,+43,52.000000 
 7,1400,+46,50.000000 
 7,1400,+49,50.000000 
 7,1700,+4,64.000000 
 7,1700,+7,49.000000 
 7,1700,+10,32.000000 
 7,1700,+13,351.000000 
 7,1700,+16,332.000000 
 7,1700,+19,311.000000 
 7,1700,+22,309.000000 
 7,1700,+25,335.000000 
 7,1700,+28,340.000000 
 7,1700,+31,23.000000 
 7,1700,+34,33.000000 
 7,1700,+37,37.000000 
 7,1700,+40,52.000000 
 7,1700,+43,50.000000 
 7,1700,+46,50.000000 
 7,2000,+4,308.000000 
 7,2000,+7,337.000000 
 7,2000,+10,334.000000 
 7,2000,+13,309.000000 
 7,2000,+16,294.000000 
 7,2000,+19,268.000000 
 7,2000,+22,270.000000 
 7,2000,+25,28.000000 
 7,2000,+28,16.000000 
 7,2000,+31,12.000000 
 7,2000,+34,349.000000 
 7,2000,+37,353.000000 
 7,2000,+40,74.000000 
 7,2000,+43,58.000000 
 7,2000,+46,345.000000 
 7,2000,+49,328.000000 
 7,2000,+52,326.000000 
 7,2000,+55,235.000000 
 7,2000,+58,233.000000 
 7,2000,+61,242.000000 
 7,2000,+64,251.000000 
 7,2000,+67,264.000000 
 7,2300,+4,337.000000 
 7,2300,+7,334.000000 
 7,2300,+10,309.000000 
 7,2300,+13,294.000000 
 7,2300,+16,268.000000 
 7,2300,+19,270.000000 
 7,2300,+22,28.000000 
 7,2300,+25,16.000000 
 7,2300,+28,12.000000 
 7,2300,+31,349.000000 
 7,2300,+34,353.000000 
 7,2300,+37,74.000000 
 7,2300,+40,58.000000 
 7,2300,+43,345.000000 
 7,2300,+46,328.000000 
 7,2300,+49,326.000000 
 7,2300,+52,235.000000 
 7,2300,+55,233.000000 
 7,2300,+58,242.000000 
 7,2300,+61,251.000000 
 7,2300,+64,264.000000 
 8,0200,+4,334.000000 
 8,0200,+7,309.000000 
 8,0200,+10,294.000000 
 8,0200,+13,268.000000 
 8,0200,+16,270.000000 
 8,0200,+19,28.000000 
 8,0200,+22,16.000000 
 8,0200,+25,12.000000 
 8,0200,+28,349.000000 
 8,0200,+31,353.000000 
 8,0200,+34,74.000000 
 8,0200,+37,58.000000 
 8,0200,+40,345.000000 
 8,0200,+43,328.000000 
 8,0200,+46,326.000000 
 8,0200,+49,235.000000 
 8,0200,+52,233.000000 
 8,0200,+55,242.000000 
 8,0200,+58,251.000000 
 8,0200,+61,264.000000 
 8,0500,+4,309.000000 
 8,0500,+7,294.000000 
 8,0500,+10,268.000000 
 8,0500,+13,270.000000 
 8,0500,+16,28.000000 
 8,0500,+19,16.000000 
 8,0500,+22,12.000000 
 8,0500,+25,349.000000 
 8,0500,+28,353.000000 
 8,0500,+31,74.000000 
 8,0500,+34,58.000000 
 8,0500,+37,345.000000 
 8,0500,+40,328.000000 
 8,0500,+43,326.000000 
 8,0500,+46,235.000000 
 8,0500,+49,233.000000 
 8,0500,+52,242.000000 
 8,0500,+55,251.000000 
 8,0500,+58,264.000000 
 8,0800,+4,293.000000 
 8,0800,+7,278.000000 
 8,0800,+10,299.000000 
 8,0800,+13,349.000000 
 8,0800,+16,40.000000 
 8,0800,+19,18.000000 
 8,0800,+22,17.000000 
 8,0800,+25,358.000000 
 8,0800,+28,69.000000 
 8,0800,+31,54.000000 
 8,0800,+34,15.000000 
 8,0800,+37,21.000000 
 8,0800,+40,352.000000 
 8,0800,+43,243.000000 
 8,0800,+46,239.000000 
 8,0800,+49,236.000000 
 8,0800,+52,249.000000 
 8,0800,+55,268.000000 
 8,1100,+4,278.000000 
 8,1100,+7,299.000000 
 8,1100,+10,349.000000 
 8,1100,+13,40.000000 
 8,1100,+16,18.000000 
 8,1100,+19,17.000000 
 8,1100,+22,358.000000 
 8,1100,+25,69.000000 
 8,1100,+28,54.000000 
 8,1100,+31,15.000000 
 8,1100,+34,21.000000 
 8,1100,+37,352.000000 
 8,1100,+40,243.000000 
 8,1100,+43,239.000000 
 8,1100,+46,236.000000 
 8,1100,+49,249.000000 
 8,1100,+52,268.000000 
 8,1400,+4,299.000000 
 8,1400,+7,349.000000 
 8,1400,+10,40.000000 
 8,1400,+13,18.000000 
 8,1400,+16,17.000000 
 8,1400,+19,358.000000 
 8,1400,+22,69.000000 
 8,1400,+25,54.000000 
 8,1400,+28,15.000000 
 8,1400,+31,21.000000 
 8,1400,+34,352.000000 
 8,1400,+37,243.000000 
 8,1400,+40,239.000000 
 8,1400,+43,236.000000 
 8,1400,+46,249.000000 
 8,1400,+49,268.000000 
 8,1700,+4,349.000000 
 8,1700,+7,40.000000 
 8,1700,+10,18.000000 
 8,1700,+13,17.000000 
 8,1700,+16,358.000000 
 8,1700,+19,69.000000 
 8,1700,+22,54.000000 
 8,1700,+25,15.000000 
 8,1700,+28,21.000000 
 8,1700,+31,352.000000 
 8,1700,+34,243.000000 
 8,1700,+37,239.000000 
 8,1700,+40,236.000000 
 8,1700,+43,249.000000 
 8,1700,+46,268.000000 
 8,2000,+4,10.000000 
 8,2000,+7,40.000000 
 8,2000,+10,52.000000 
 8,2000,+13,63.000000 
 8,2000,+16,60.000000 
 8,2000,+19,45.000000 
 8,2000,+22,29.000000 
 8,2000,+25,40.000000 
 8,2000,+28,27.000000 
 8,2000,+31,199.000000 
 8,2000,+34,226.000000 
 8,2000,+37,236.000000 
 8,2000,+40,247.000000 
 8,2000,+43,270.000000 
 8,2000,+46,285.000000 
 8,2000,+49,297.000000 
 8,2000,+52,283.000000 
 8,2000,+55,311.000000 
 8,2000,+58,278.000000 
 8,2000,+61,244.000000 
 8,2000,+64,238.000000 
 8,2000,+67,264.000000 
 8,2300,+4,40.000000 
 8,2300,+7,52.000000 
 8,2300,+10,63.000000 
 8,2300,+13,60.000000 
 8,2300,+16,45.000000 
 8,2300,+19,29.000000 
 8,2300,+22,40.000000 
 8,2300,+25,27.000000 
 8,2300,+28,199.000000 
 8,2300,+31,226.000000 
 8,2300,+34,236.000000 
 8,2300,+37,247.000000 
 8,2300,+40,270.000000 
 8,2300,+43,285.000000 
 8,2300,+46,297.000000 
 8,2300,+49,283.000000 
 8,2300,+52,311.000000 
 8,2300,+55,278.000000 
 8,2300,+58,244.000000 
 8,2300,+61,238.000000 
 8,2300,+64,264.000000 
 9,0200,+4,52.000000 
 9,0200,+7,63.000000 
 9,0200,+10,60.000000 
 9,0200,+13,45.000000 
 9,0200,+16,29.000000 
 9,0200,+19,40.000000 
 9,0200,+22,27.000000 
 9,0200,+25,199.000000 
 9,0200,+28,226.000000 
 9,0200,+31,236.000000 
 9,0200,+34,247.000000 
 9,0200,+37,270.000000 
 9,0200,+40,285.000000 
 9,0200,+43,297.000000 
 9,0200,+46,283.000000 
 9,0200,+49,311.000000 
 9,0200,+52,278.000000 
 9,0200,+55,244.000000 
 9,0200,+58,238.000000 
 9,0200,+61,264.000000 
 9,0500,+4,63.000000 
 9,0500,+7,60.000000 
 9,0500,+10,45.000000 
 9,0500,+13,29.000000 
 9,0500,+16,40.000000 
 9,0500,+19,27.000000 
 9,0500,+22,199.000000 
 9,0500,+25,226.000000 
 9,0500,+28,236.000000 
 9,0500,+31,247.000000 
 9,0500,+34,270.000000 
 9,0500,+37,285.000000 
 9,0500,+40,297.000000 
 9,0500,+43,283.000000 
 9,0500,+46,311.000000 
 9,0500,+49,278.000000 
 9,0500,+52,244.000000 
 9,0500,+55,238.000000 
 9,0500,+58,264.000000 
 9,0800,+4,61.000000 
 9,0800,+7,39.000000 
 9,0800,+10,35.000000 
 9,0800,+13,55.000000 
 9,0800,+16,65.000000 
 9,0800,+19,201.000000 
 9,0800,+22,211.000000 
 9,0800,+25,241.000000 
 9,0800,+28,250.000000 
 9,0800,+31,293.000000 
 9,0800,+34,286.000000 
 9,0800,+37,277.000000 
 9,0800,+40,270.000000 
 9,0800,+43,298.000000 
 9,0800,+46,236.000000 
 9,0800,+49,203.000000 
 9,0800,+52,217.000000 
 9,0800,+55,265.000000 
 9,1100,+4,39.000000 
 9,1100,+7,35.000000 
 9,1100,+10,55.000000 
 9,1100,+13,65.000000 
 9,1100,+16,201.000000 
 9,1100,+19,211.000000 
 9,1100,+22,241.000000 
 9,1100,+25,250.000000 
 9,1100,+28,293.000000 
 9,1100,+31,286.000000 
 9,1100,+34,277.000000 
 9,1100,+37,270.000000 
 9,1100,+40,298.000000 
 9,1100,+43,236.000000 
 9,1100,+46,203.000000 
 9,1100,+49,217.000000 
 9,1100,+52,265.000000 
 9,1400,+4,35.000000 
 9,1400,+7,55.000000 
 9,1400,+10,65.000000 
 9,1400,+13,201.000000 
 9,1400,+16,211.000000 
 9,1400,+19,241.000000 
 9,1400,+22,250.000000 
 9,1400,+25,293.000000 
 9,1400,+28,286.000000 
 9,1400,+31,277.000000 
 9,1400,+34,270.000000 
 9,1400,+37,298.000000 
 9,1400,+40,236.000000 
 9,1400,+43,203.000000 
 9,1400,+46,217.000000 
 9,1400,+49,265.000000 
 9,1700,+4,55.000000 
 9,1700,+7,65.000000 
 9,1700,+10,201.000000 
 9,1700,+13,211.000000 
 9,1700,+16,241.000000 
 9,1700,+19,250.000000 
 9,1700,+22,293.000000 
 9,1700,+25,286.000000 
 9,1700,+28,277.000000 
 9,1700,+31,270.000000 
 9,1700,+34,298.000000 
 9,1700,+37,236.000000 
 9,1700,+40,203.000000 
 9,1700,+43,217.000000 
 9,1700,+46,265.000000 
 9,2000,+4,360.000000 
 9,2000,+7,200.000000 
 9,2000,+10,218.000000 
 9,2000,+13,232.000000 
 9,2000,+16,257.000000 
 9,2000,+19,286.000000 
 9,2000,+22,291.000000 
 9,2000,+25,285.000000 
 9,2000,+28,281.000000 
 9,2000,+31,282.000000 
 9,2000,+34,256.000000 
 9,2000,+37,235.000000 
 9,2000,+40,240.000000 
 9,2000,+43,273.000000 
 9,2000,+46,266.000000 
 9,2000,+49,258.000000 
 9,2000,+52,252.000000 
 9,2000,+55,241.000000 
 9,2000,+58,239.000000 
 9,2000,+61,246.000000 
 9,2000,+64,242.000000 
 9,2000,+67,253.000000 
 9,2300,+4,200.000000 
 9,2300,+7,218.000000 
 9,2300,+10,232.000000 
 9,2300,+13,257.000000 
 9,2300,+16,286.000000 
 9,2300,+19,291.000000 
 9,2300,+22,285.000000 
 9,2300,+25,281.000000 
 9,2300,+28,282.000000 
 9,2300,+31,256.000000 
 9,2300,+34,235.000000 
 9,2300,+37,240.000000 
 9,2300,+40,273.000000 
 9,2300,+43,266.000000 
 9,2300,+46,258.000000 
 9,2300,+49,252.000000 
 9,2300,+52,241.000000 
 9,2300,+55,239.000000 
 9,2300,+58,246.000000 
 9,2300,+61,242.000000 
 9,2300,+64,253.000000 
 10,0200,+4,218.000000 
 10,0200,+7,232.000000 
 10,0200,+10,257.000000 
 10,0200,+13,286.000000 
 10,0200,+16,291.000000 
 10,0200,+19,285.000000 
 10,0200,+22,281.000000 
 10,0200,+25,282.000000 
 10,0200,+28,256.000000 
 10,0200,+31,235.000000 
 10,0200,+34,240.000000 
 10,0200,+37,273.000000 
 10,0200,+40,266.000000 
 10,0200,+43,258.000000 
 10,0200,+46,252.000000 
 10,0200,+49,241.000000 
 10,0200,+52,239.000000 
 10,0200,+55,246.000000 
 10,0200,+58,242.000000 
 10,0200,+61,253.000000 
 10,0500,+4,232.000000 
 10,0500,+7,257.000000 
 10,0500,+10,286.000000 
 10,0500,+13,291.000000 
 10,0500,+16,285.000000 
 10,0500,+19,281.000000 
 10,0500,+22,282.000000 
 10,0500,+25,256.000000 
 10,0500,+28,235.000000 
 10,0500,+31,240.000000 
 10,0500,+34,273.000000 
 10,0500,+37,266.000000 
 10,0500,+40,258.000000 
 10,0500,+43,252.000000 
 10,0500,+46,241.000000 
 10,0500,+49,239.000000 
 10,0500,+52,246.000000 
 10,0500,+55,242.000000 
 10,0500,+58,253.000000 
 10,0800,+4,259.000000 
 10,0800,+7,300.000000 
 10,0800,+10,294.000000 
 10,0800,+13,270.000000 
 10,0800,+16,276.000000 
 10,0800,+19,272.000000 
 10,0800,+22,221.000000 
 10,0800,+25,239.000000 
 10,0800,+28,230.000000 
 10,0800,+31,268.000000 
 10,0800,+34,286.000000 
 10,0800,+37,275.000000 
 10,0800,+40,255.000000 
 10,0800,+43,240.000000 
 10,0800,+46,233.000000 
 10,0800,+49,241.000000 
 10,0800,+52,244.000000 
 10,0800,+55,254.000000 
 10,1100,+4,300.000000 
 10,1100,+7,294.000000 
 10,1100,+10,270.000000 
 10,1100,+13,276.000000 
 10,1100,+16,272.000000 
 10,1100,+19,221.000000 
 10,1100,+22,239.000000 
 10,1100,+25,230.000000 
 10,1100,+28,268.000000 
 10,1100,+31,286.000000 
 10,1100,+34,275.000000 
 10,1100,+37,255.000000 
 10,1100,+40,240.000000 
 10,1100,+43,233.000000 
 10,1100,+46,241.000000 
 10,1100,+49,244.000000 
 10,1100,+52,254.000000 
 10,1400,+4,294.000000 
 10,1400,+7,270.000000 
 10,1400,+10,276.000000 
 10,1400,+13,272.000000 
 10,1400,+16,221.000000 
 10,1400,+19,239.000000 
 10,1400,+22,230.000000 
 10,1400,+25,268.000000 
 10,1400,+28,286.000000 
 10,1400,+31,275.000000 
 10,1400,+34,255.000000 
 10,1400,+37,240.000000 
 10,1400,+40,233.000000 
 10,1400,+43,241.000000 
 10,1400,+46,244.000000 
 10,1400,+49,254.000000 
 10,1700,+4,270.000000 
 10,1700,+7,276.000000 
 10,1700,+10,272.000000 
 10,1700,+13,221.000000 
 10,1700,+16,239.000000 
 10,1700,+19,230.000000 
 10,1700,+22,268.000000 
 10,1700,+25,286.000000 
 10,1700,+28,275.000000 
 10,1700,+31,255.000000 
 10,1700,+34,240.000000 
 10,1700,+37,233.000000 
 10,1700,+40,241.000000 
 10,1700,+43,244.000000 
 10,1700,+46,254.000000 
 10,2000,+4,277.000000 
 10,2000,+7,313.000000 
 10,2000,+10,306.000000 
 10,2000,+13,290.000000 
 10,2000,+16,257.000000 
 10,2000,+19,270.000000 
 10,2000,+22,312.000000 
 10,2000,+25,40.000000 
 10,2000,+28,29.000000 
 10,2000,+31,212.000000 
 10,2000,+34,234.000000 
 10,2000,+37,249.000000 
 10,2000,+40,246.000000 
 10,2000,+43,252.000000 
 10,2000,+46,261.000000 
 10,2000,+49,255.000000 
 10,2000,+52,254.000000 
 10,2000,+55,219.000000 
 10,2000,+58,220.000000 
 10,2000,+61,224.000000 
 10,2000,+64,235.000000 
 10,2000,+67,245.000000 
 10,2300,+4,313.000000 
 10,2300,+7,306.000000 
 10,2300,+10,290.000000 
 10,2300,+13,257.000000 
 10,2300,+16,270.000000 
 10,2300,+19,312.000000 
 10,2300,+22,40.000000 
 10,2300,+25,29.000000 
 10,2300,+28,212.000000 
 10,2300,+31,234.000000 
 10,2300,+34,249.000000 
 10,2300,+37,246.000000 
 10,2300,+40,252.000000 
 10,2300,+43,261.000000 
 10,2300,+46,255.000000 
 10,2300,+49,254.000000 
 10,2300,+52,219.000000 
 10,2300,+55,220.000000 
 10,2300,+58,224.000000 
 10,2300,+61,235.000000 
 10,2300,+64,245.000000 
 11,0200,+4,306.000000 
 11,0200,+7,290.000000 
 11,0200,+10,257.000000 
 11,0200,+13,270.000000 
 11,0200,+16,312.000000 
 11,0200,+19,40.000000 
 11,0200,+22,29.000000 
 11,0200,+25,212.000000 
 11,0200,+28,234.000000 
 11,0200,+31,249.000000 
 11,0200,+34,246.000000 
 11,0200,+37,252.000000 
 11,0200,+40,261.000000 
 11,0200,+43,255.000000 
 11,0200,+46,254.000000 
 11,0200,+49,219.000000 
 11,0200,+52,220.000000 
 11,0200,+55,224.000000 
 11,0200,+58,235.000000 
 11,0200,+61,245.000000 
 11,0500,+4,290.000000 
 11,0500,+7,257.000000 
 11,0500,+10,270.000000 
 11,0500,+13,312.000000 
 11,0500,+16,40.000000 
 11,0500,+19,29.000000 
 11,0500,+22,212.000000 
 11,0500,+25,234.000000 
 11,0500,+28,249.000000 
 11,0500,+31,246.000000 
 11,0500,+34,252.000000 
 11,0500,+37,261.000000 
 11,0500,+40,255.000000 
 11,0500,+43,254.000000 
 11,0500,+46,219.000000 
 11,0500,+49,220.000000 
 11,0500,+52,224.000000 
 11,0500,+55,235.000000 
 11,0500,+58,245.000000 
 11,0800,+4,256.000000 
 11,0800,+7,266.000000 
 11,0800,+10,278.000000 
 11,0800,+13,8.000000 
 11,0800,+16,349.000000 
 11,0800,+19,195.000000 
 11,0800,+22,227.000000 
 11,0800,+25,240.000000 
 11,0800,+28,248.000000 
 11,0800,+31,252.000000 
 11,0800,+34,257.000000 
 11,0800,+37,258.000000 
 11,0800,+40,248.000000 
 11,0800,+43,218.000000 
 11,0800,+46,220.000000 
 11,0800,+49,221.000000 
 11,0800,+52,227.000000 
 11,0800,+55,246.000000 
 11,1100,+4,266.000000 
 11,1100,+7,278.000000 
 11,1100,+10,8.000000 
 11,1100,+13,349.000000 
 11,1100,+16,195.000000 
 11,1100,+19,227.000000 
 11,1100,+22,240.000000 
 11,1100,+25,248.000000 
 11,1100,+28,252.000000 
 11,1100,+31,257.000000 
 11,1100,+34,258.000000 
 11,1100,+37,248.000000 
 11,1100,+40,218.000000 
 11,1100,+43,220.000000 
 11,1100,+46,221.000000 
 11,1100,+49,227.000000 
 11,1100,+52,246.000000 
 11,1400,+4,278.000000 
 11,1400,+7,8.000000 
 11,1400,+10,349.000000 
 11,1400,+13,195.000000 
 11,1400,+16,227.000000 
 11,1400,+19,240.000000 
 11,1400,+22,248.000000 
 11,1400,+25,252.000000 
 11,1400,+28,257.000000 
 11,1400,+31,258.000000 
 11,1400,+34,248.000000 
 11,1400,+37,218.000000 
 11,1400,+40,220.000000 
 11,1400,+43,221.000000 
 11,1400,+46,227.000000 
 11,1400,+49,246.000000 
 11,1700,+4,8.000000 
 11,1700,+7,349.000000 
 11,1700,+10,195.000000 
 11,1700,+13,227.000000 
 11,1700,+16,240.000000 
 11,1700,+19,248.000000 
 11,1700,+22,252.000000 
 11,1700,+25,257.000000 
 11,1700,+28,258.000000 
 11,1700,+31,248.000000 
 11,1700,+34,218.000000 
 11,1700,+37,220.000000 
 11,1700,+40,221.000000 
 11,1700,+43,227.000000 
 11,1700,+46,246.000000 
 11,2000,+4,43.000000 
 11,2000,+7,191.000000 
 11,2000,+10,233.000000 
 11,2000,+13,237.000000 
 11,2000,+16,244.000000 
 11,2000,+19,257.000000 
 11,2000,+22,261.000000 
 11,2000,+25,255.000000 
 11,2000,+28,257.000000 
 11,2000,+31,228.000000 
 11,2000,+34,225.000000 
 11,2000,+37,223.000000 
 11,2000,+40,235.000000 
 11,2000,+43,252.000000 
 11,2000,+46,258.000000 
 11,2000,+49,258.000000 
 11,2000,+52,246.000000 
 11,2000,+55,217.000000 
 11,2000,+58,194.000000 
 11,2000,+61,198.000000 
 11,2000,+64,225.000000 
 11,2000,+67,234.000000 
 11,2300,+4,191.000000 
 11,2300,+7,233.000000 
 11,2300,+10,237.000000 
 11,2300,+13,244.000000 
 11,2300,+16,257.000000 
 11,2300,+19,261.000000 
 11,2300,+22,255.000000 
 11,2300,+25,257.000000 
 11,2300,+28,228.000000 
 11,2300,+31,225.000000 
 11,2300,+34,223.000000 
 11,2300,+37,235.000000 
 11,2300,+40,252.000000 
 11,2300,+43,258.000000 
 11,2300,+46,258.000000 
 11,2300,+49,246.000000 
 11,2300,+52,217.000000 
 11,2300,+55,194.000000 
 11,2300,+58,198.000000 
 11,2300,+61,225.000000 
 11,2300,+64,234.000000 
 12,0200,+4,233.000000 
 12,0200,+7,237.000000 
 12,0200,+10,244.000000 
 12,0200,+13,257.000000 
 12,0200,+16,261.000000 
 12,0200,+19,255.000000 
 12,0200,+22,257.000000 
 12,0200,+25,228.000000 
 12,0200,+28,225.000000 
 12,0200,+31,223.000000 
 12,0200,+34,235.000000 
 12,0200,+37,252.000000 
 12,0200,+40,258.000000 
 12,0200,+43,258.000000 
 12,0200,+46,246.000000 
 12,0200,+49,217.000000 
 12,0200,+52,194.000000 
 12,0200,+55,198.000000 
 12,0200,+58,225.000000 
 12,0200,+61,234.000000 
 12,0500,+4,237.000000 
 12,0500,+7,244.000000 
 12,0500,+10,257.000000 
 12,0500,+13,261.000000 
 12,0500,+16,255.000000 
 12,0500,+19,257.000000 
 12,0500,+22,228.000000 
 12,0500,+25,225.000000 
 12,0500,+28,223.000000 
 12,0500,+31,235.000000 
 12,0500,+34,252.000000 
 12,0500,+37,258.000000 
 12,0500,+40,258.000000 
 12,0500,+43,246.000000 
 12,0500,+46,217.000000 
 12,0500,+49,194.000000 
 12,0500,+52,198.000000 
 12,0500,+55,225.000000 
 12,0500,+58,234.000000 
 12,0800,+4,245.000000 
 12,0800,+7,251.000000 
 12,0800,+10,256.000000 
 12,0800,+13,254.000000 
 12,0800,+16,252.000000 
 12,0800,+19,225.000000 
 12,0800,+22,223.000000 
 12,0800,+25,228.000000 
 12,0800,+28,234.000000 
 12,0800,+31,251.000000 
 12,0800,+34,258.000000 
 12,0800,+37,263.000000 
 12,0800,+40,252.000000 
 12,0800,+43,214.000000 
 12,0800,+46,202.000000 
 12,0800,+49,221.000000 
 12,0800,+52,245.000000 
 12,0800,+55,216.000000 
 12,1100,+4,251.000000 
 12,1100,+7,256.000000 
 12,1100,+10,254.000000 
 12,1100,+13,252.000000 
 12,1100,+16,225.000000 
 12,1100,+19,223.000000 
 12,1100,+22,228.000000 
 12,1100,+25,234.000000 
 12,1100,+28,251.000000 
 12,1100,+31,258.000000 
 12,1100,+34,263.000000 
 12,1100,+37,252.000000 
 12,1100,+40,214.000000 
 12,1100,+43,202.000000 
 12,1100,+46,221.000000 
 12,1100,+49,245.000000 
 12,1100,+52,216.000000 
 12,1400,+4,256.000000 
 12,1400,+7,254.000000 
 12,1400,+10,252.000000 
 12,1400,+13,225.000000 
 12,1400,+16,223.000000 
 12,1400,+19,228.000000 
 12,1400,+22,234.000000 
 12,1400,+25,251.000000 
 12,1400,+28,258.000000 
 12,1400,+31,263.000000 
 12,1400,+34,252.000000 
 12,1400,+37,214.000000 
 12,1400,+40,202.000000 
 12,1400,+43,221.000000 
 12,1400,+46,245.000000 
 12,1400,+49,216.000000 
 12,1700,+4,254.000000 
 12,1700,+7,252.000000 
 12,1700,+10,225.000000 
 12,1700,+13,223.000000 
 12,1700,+16,228.000000 
 12,1700,+19,234.000000 
 12,1700,+22,251.000000 
 12,1700,+25,258.000000 
 12,1700,+28,263.000000 
 12,1700,+31,252.000000 
 12,1700,+34,214.000000 
 12,1700,+37,202.000000 
 12,1700,+40,221.000000 
 12,1700,+43,245.000000 
 12,1700,+46,216.000000 
 12,2000,+4,248.000000 
 12,2000,+7,223.000000 
 12,2000,+10,220.000000 
 12,2000,+13,223.000000 
 12,2000,+16,234.000000 
 12,2000,+19,247.000000 
 12,2000,+22,257.000000 
 12,2000,+25,256.000000 
 12,2000,+28,255.000000 
 12,2000,+31,213.000000 
 12,2000,+34,196.000000 
 12,2000,+37,211.000000 
 12,2000,+40,232.000000 
 12,2000,+43,238.000000 
 12,2000,+46,219.000000 
 12,2000,+49,203.000000 
 12,2000,+52,221.000000 
 12,2000,+55,192.000000 
 12,2000,+58,207.000000 
 12,2000,+61,153.000000 
 12,2000,+64,240.000000 
 12,2000,+67,254.000000 
 12,2300,+4,223.000000 
 12,2300,+7,220.000000 
 12,2300,+10,223.000000 
 12,2300,+13,234.000000 
 12,2300,+16,247.000000 
 12,2300,+19,257.000000 
 12,2300,+22,256.000000 
 12,2300,+25,255.000000 
 12,2300,+28,213.000000 
 12,2300,+31,196.000000 
 12,2300,+34,211.000000 
 12,2300,+37,232.000000 
 12,2300,+40,238.000000 
 12,2300,+43,219.000000 
 12,2300,+46,203.000000 
 12,2300,+49,221.000000 
 12,2300,+52,192.000000 
 12,2300,+55,207.000000 
 12,2300,+58,153.000000 
 12,2300,+61,240.000000 
 12,2300,+64,254.000000 
 13,0200,+4,220.000000 
 13,0200,+7,223.000000 
 13,0200,+10,234.000000 
 13,0200,+13,247.000000 
 13,0200,+16,257.000000 
 13,0200,+19,256.000000 
 13,0200,+22,255.000000 
 13,0200,+25,213.000000 
 13,0200,+28,196.000000 
 13,0200,+31,211.000000 
 13,0200,+34,232.000000 
 13,0200,+37,238.000000 
 13,0200,+40,219.000000 
 13,0200,+43,203.000000 
 13,0200,+46,221.000000 
 13,0200,+49,192.000000 
 13,0200,+52,207.000000 
 13,0200,+55,153.000000 
 13,0200,+58,240.000000 
 13,0200,+61,254.000000 
 13,0500,+4,223.000000 
 13,0500,+7,234.000000 
 13,0500,+10,247.000000 
 13,0500,+13,257.000000 
 13,0500,+16,256.000000 
 13,0500,+19,255.000000 
 13,0500,+22,213.000000 
 13,0500,+25,196.000000 
 13,0500,+28,211.000000 
 13,0500,+31,232.000000 
 13,0500,+34,238.000000 
 13,0500,+37,219.000000 
 13,0500,+40,203.000000 
 13,0500,+43,221.000000 
 13,0500,+46,192.000000 
 13,0500,+49,207.000000 
 13,0500,+52,153.000000 
 13,0500,+55,240.000000 
 13,0500,+58,254.000000 
 13,0800,+4,237.000000 
 13,0800,+7,254.000000 
 13,0800,+10,259.000000 
 13,0800,+13,250.000000 
 13,0800,+16,255.000000 
 13,0800,+19,239.000000 
 13,0800,+22,220.000000 
 13,0800,+25,219.000000 
 13,0800,+28,219.000000 
 13,0800,+31,232.000000 
 13,0800,+34,221.000000 
 13,0800,+37,196.000000 
 13,0800,+40,178.000000 
 13,0800,+43,182.000000 
 13,0800,+46,195.000000 
 13,0800,+49,216.000000 
 13,0800,+52,133.000000 
 13,0800,+55,285.000000 
 13,1100,+4,254.000000 
 13,1100,+7,259.000000 
 13,1100,+10,250.000000 
 13,1100,+13,255.000000 
 13,1100,+16,239.000000 
 13,1100,+19,220.000000 
 13,1100,+22,219.000000 
 13,1100,+25,219.000000 
 13,1100,+28,232.000000 
 13,1100,+31,221.000000 
 13,1100,+34,196.000000 
 13,1100,+37,178.000000 
 13,1100,+40,182.000000 
 13,1100,+43,195.000000 
 13,1100,+46,216.000000 
 13,1100,+49,133.000000 
 13,1100,+52,285.000000 
 13,1400,+4,259.000000 
 13,1400,+7,250.000000 
 13,1400,+10,255.000000 
 13,1400,+13,239.000000 
 13,1400,+16,220.000000 
 13,1400,+19,219.000000 
 13,1400,+22,219.000000 
 13,1400,+25,232.000000 
 13,1400,+28,221.000000 
 13,1400,+31,196.000000 
 13,1400,+34,178.000000 
 13,1400,+37,182.000000 
 13,1400,+40,195.000000 
 13,1400,+43,216.000000 
 13,1400,+46,133.000000 
 13,1400,+49,285.000000 
 13,1700,+4,250.000000 
 13,1700,+7,255.000000 
 13,1700,+10,239.000000 
 13,1700,+13,220.000000 
 13,1700,+16,219.000000 
 13,1700,+19,219.000000 
 13,1700,+22,232.000000 
 13,1700,+25,221.000000 
 13,1700,+28,196.000000 
 13,1700,+31,178.000000 
 13,1700,+34,182.000000 
 13,1700,+37,195.000000 
 13,1700,+40,216.000000 
 13,1700,+43,133.000000 
 13,1700,+46,285.000000 
 13,2000,+4,243.000000 
 13,2000,+7,232.000000 
 13,2000,+10,215.000000 
 13,2000,+13,207.000000 
 13,2000,+16,216.000000 
 13,2000,+19,229.000000 
 13,2000,+22,218.000000 
 13,2000,+25,209.000000 
 13,2000,+28,189.000000 
 13,2000,+31,167.000000 
 13,2000,+34,227.000000 
 13,2000,+37,255.000000 
 13,2000,+40,242.000000 
 13,2000,+43,278.000000 
