 format: day,hour,forecast,value  location:97_74 Start : 20190101 
 15,0800,+46,302.000000 
 15,0800,+49,318.000000 
 15,0800,+52,312.000000 
 15,0800,+55,296.000000 
 15,1100,+4,309.000000 
 15,1100,+7,309.000000 
 15,1100,+10,323.000000 
 15,1100,+13,321.000000 
 15,1100,+16,316.000000 
 15,1100,+19,316.000000 
 15,1100,+22,321.000000 
 15,1100,+25,317.000000 
 15,1100,+28,319.000000 
 15,1100,+31,307.000000 
 15,1100,+34,310.000000 
 15,1100,+37,301.000000 
 15,1100,+40,301.000000 
 15,1100,+43,302.000000 
 15,1100,+46,318.000000 
 15,1100,+49,312.000000 
 15,1100,+52,296.000000 
 15,1400,+4,309.000000 
 15,1400,+7,323.000000 
 15,1400,+10,321.000000 
 15,1400,+13,316.000000 
 15,1400,+16,316.000000 
 15,1400,+19,321.000000 
 15,1400,+22,317.000000 
 15,1400,+25,319.000000 
 15,1400,+28,307.000000 
 15,1400,+31,310.000000 
 15,1400,+34,301.000000 
 15,1400,+37,301.000000 
 15,1400,+40,302.000000 
 15,1400,+43,318.000000 
 15,1400,+46,312.000000 
 15,1400,+49,296.000000 
 15,1700,+4,323.000000 
 15,1700,+7,321.000000 
 15,1700,+10,316.000000 
 15,1700,+13,316.000000 
 15,1700,+16,321.000000 
 15,1700,+19,317.000000 
 15,1700,+22,319.000000 
 15,1700,+25,307.000000 
 15,1700,+28,310.000000 
 15,1700,+31,301.000000 
 15,1700,+34,301.000000 
 15,1700,+37,302.000000 
 15,1700,+40,318.000000 
 15,1700,+43,312.000000 
 15,1700,+46,296.000000 
 15,2000,+4,316.000000 
 15,2000,+7,311.000000 
 15,2000,+10,323.000000 
 15,2000,+13,327.000000 
 15,2000,+16,307.000000 
 15,2000,+19,308.000000 
 15,2000,+22,312.000000 
 15,2000,+25,317.000000 
 15,2000,+28,311.000000 
 15,2000,+31,311.000000 
 15,2000,+34,306.000000 
 15,2000,+37,320.000000 
 15,2000,+40,311.000000 
 15,2000,+43,307.000000 
 15,2000,+46,323.000000 
 15,2000,+49,292.000000 
 15,2000,+52,318.000000 
 15,2000,+55,329.000000 
 15,2000,+58,287.000000 
 15,2000,+61,298.000000 
 15,2000,+64,281.000000 
 15,2000,+67,9.000000 
 15,2300,+4,311.000000 
 15,2300,+7,323.000000 
 15,2300,+10,327.000000 
 15,2300,+13,307.000000 
 15,2300,+16,308.000000 
 15,2300,+19,312.000000 
 15,2300,+22,317.000000 
 15,2300,+25,311.000000 
 15,2300,+28,311.000000 
 15,2300,+31,306.000000 
 15,2300,+34,320.000000 
 15,2300,+37,311.000000 
 15,2300,+40,307.000000 
 15,2300,+43,323.000000 
 15,2300,+46,292.000000 
 15,2300,+49,318.000000 
 15,2300,+52,329.000000 
 15,2300,+55,287.000000 
 15,2300,+58,298.000000 
 15,2300,+61,281.000000 
 15,2300,+64,9.000000 
 16,0200,+4,323.000000 
 16,0200,+7,327.000000 
 16,0200,+10,307.000000 
 16,0200,+13,308.000000 
 16,0200,+16,312.000000 
 16,0200,+19,317.000000 
 16,0200,+22,311.000000 
 16,0200,+25,311.000000 
 16,0200,+28,306.000000 
 16,0200,+31,320.000000 
 16,0200,+34,311.000000 
 16,0200,+37,307.000000 
 16,0200,+40,323.000000 
 16,0200,+43,292.000000 
 16,0200,+46,318.000000 
 16,0200,+49,329.000000 
 16,0200,+52,287.000000 
 16,0200,+55,298.000000 
 16,0200,+58,281.000000 
 16,0200,+61,9.000000 
 16,0500,+4,327.000000 
 16,0500,+7,307.000000 
 16,0500,+10,308.000000 
 16,0500,+13,312.000000 
 16,0500,+16,317.000000 
 16,0500,+19,311.000000 
 16,0500,+22,311.000000 
 16,0500,+25,306.000000 
 16,0500,+28,320.000000 
 16,0500,+31,311.000000 
 16,0500,+34,307.000000 
 16,0500,+37,323.000000 
 16,0500,+40,292.000000 
 16,0500,+43,318.000000 
 16,0500,+46,329.000000 
 16,0500,+49,287.000000 
 16,0500,+52,298.000000 
 16,0500,+55,281.000000 
 16,0500,+58,9.000000 
 16,0800,+4,318.000000 
 16,0800,+7,317.000000 
 16,0800,+10,323.000000 
 16,0800,+13,309.000000 
 16,0800,+16,303.000000 
 16,0800,+19,311.000000 
 16,0800,+22,313.000000 
 16,0800,+25,330.000000 
 16,0800,+28,311.000000 
 16,0800,+31,292.000000 
 16,0800,+34,320.000000 
 16,0800,+37,294.000000 
 16,0800,+40,320.000000 
 16,0800,+43,343.000000 
 16,0800,+46,310.000000 
 16,0800,+49,272.000000 
 16,0800,+52,250.000000 
 16,0800,+55,342.000000 
 16,1100,+4,317.000000 
 16,1100,+7,323.000000 
 16,1100,+10,309.000000 
 16,1100,+13,303.000000 
 16,1100,+16,311.000000 
 16,1100,+19,313.000000 
 16,1100,+22,330.000000 
 16,1100,+25,311.000000 
 16,1100,+28,292.000000 
 16,1100,+31,320.000000 
 16,1100,+34,294.000000 
 16,1100,+37,320.000000 
 16,1100,+40,343.000000 
 16,1100,+43,310.000000 
 16,1100,+46,272.000000 
 16,1100,+49,250.000000 
 16,1100,+52,342.000000 
 16,1400,+4,323.000000 
 16,1400,+7,309.000000 
 16,1400,+10,303.000000 
 16,1400,+13,311.000000 
 16,1400,+16,313.000000 
 16,1400,+19,330.000000 
 16,1400,+22,311.000000 
 16,1400,+25,292.000000 
 16,1400,+28,320.000000 
 16,1400,+31,294.000000 
 16,1400,+34,320.000000 
 16,1400,+37,343.000000 
 16,1400,+40,310.000000 
 16,1400,+43,272.000000 
 16,1400,+46,250.000000 
 16,1400,+49,342.000000 
 16,1700,+4,309.000000 
 16,1700,+7,303.000000 
 16,1700,+10,311.000000 
 16,1700,+13,313.000000 
 16,1700,+16,330.000000 
 16,1700,+19,311.000000 
 16,1700,+22,292.000000 
 16,1700,+25,320.000000 
 16,1700,+28,294.000000 
 16,1700,+31,320.000000 
 16,1700,+34,343.000000 
 16,1700,+37,310.000000 
 16,1700,+40,272.000000 
 16,1700,+43,250.000000 
 16,1700,+46,342.000000 
 16,2000,+4,322.000000 
 16,2000,+7,319.000000 
 16,2000,+10,317.000000 
 16,2000,+13,325.000000 
 16,2000,+16,316.000000 
 16,2000,+19,309.000000 
 16,2000,+22,297.000000 
 16,2000,+25,329.000000 
 16,2000,+28,302.000000 
 16,2000,+31,307.000000 
 16,2000,+34,272.000000 
 16,2000,+37,270.000000 
 16,2000,+40,257.000000 
 16,2000,+43,15.000000 
 16,2000,+46,77.000000 
 16,2000,+49,82.000000 
 16,2000,+52,87.000000 
 16,2000,+55,82.000000 
 16,2000,+58,34.000000 
 16,2000,+61,304.000000 
 16,2000,+64,293.000000 
 16,2000,+67,285.000000 
 16,2300,+4,319.000000 
 16,2300,+7,317.000000 
 16,2300,+10,325.000000 
 16,2300,+13,316.000000 
 16,2300,+16,309.000000 
 16,2300,+19,297.000000 
 16,2300,+22,329.000000 
 16,2300,+25,302.000000 
 16,2300,+28,307.000000 
 16,2300,+31,272.000000 
 16,2300,+34,270.000000 
 16,2300,+37,257.000000 
 16,2300,+40,15.000000 
 16,2300,+43,77.000000 
 16,2300,+46,82.000000 
 16,2300,+49,87.000000 
 16,2300,+52,82.000000 
 16,2300,+55,34.000000 
 16,2300,+58,304.000000 
 16,2300,+61,293.000000 
 16,2300,+64,285.000000 
 17,0200,+4,317.000000 
 17,0200,+7,325.000000 
 17,0200,+10,316.000000 
 17,0200,+13,309.000000 
 17,0200,+16,297.000000 
 17,0200,+19,329.000000 
 17,0200,+22,302.000000 
 17,0200,+25,307.000000 
 17,0200,+28,272.000000 
 17,0200,+31,270.000000 
 17,0200,+34,257.000000 
 17,0200,+37,15.000000 
 17,0200,+40,77.000000 
 17,0200,+43,82.000000 
 17,0200,+46,87.000000 
 17,0200,+49,82.000000 
 17,0200,+52,34.000000 
 17,0200,+55,304.000000 
 17,0200,+58,293.000000 
 17,0200,+61,285.000000 
 17,0500,+4,325.000000 
 17,0500,+7,316.000000 
 17,0500,+10,309.000000 
 17,0500,+13,297.000000 
 17,0500,+16,329.000000 
 17,0500,+19,302.000000 
 17,0500,+22,307.000000 
 17,0500,+25,272.000000 
 17,0500,+28,270.000000 
 17,0500,+31,257.000000 
 17,0500,+34,15.000000 
 17,0500,+37,77.000000 
 17,0500,+40,82.000000 
 17,0500,+43,87.000000 
 17,0500,+46,82.000000 
 17,0500,+49,34.000000 
 17,0500,+52,304.000000 
 17,0500,+55,293.000000 
 17,0500,+58,285.000000 
 17,0800,+4,303.000000 
 17,0800,+7,300.000000 
 17,0800,+10,304.000000 
 17,0800,+13,295.000000 
 17,0800,+16,319.000000 
 17,0800,+19,318.000000 
 17,0800,+22,276.000000 
 17,0800,+25,260.000000 
 17,0800,+28,270.000000 
 17,0800,+31,174.000000 
 17,0800,+34,236.000000 
 17,0800,+37,87.000000 
 17,0800,+40,56.000000 
 17,0800,+43,67.000000 
 17,0800,+46,49.000000 
 17,0800,+49,34.000000 
 17,0800,+52,303.000000 
 17,0800,+55,295.000000 
 17,1100,+4,300.000000 
 17,1100,+7,304.000000 
 17,1100,+10,295.000000 
 17,1100,+13,319.000000 
 17,1100,+16,318.000000 
 17,1100,+19,276.000000 
 17,1100,+22,260.000000 
 17,1100,+25,270.000000 
 17,1100,+28,174.000000 
 17,1100,+31,236.000000 
 17,1100,+34,87.000000 
 17,1100,+37,56.000000 
 17,1100,+40,67.000000 
 17,1100,+43,49.000000 
 17,1100,+46,34.000000 
 17,1100,+49,303.000000 
 17,1100,+52,295.000000 
 17,1400,+4,304.000000 
 17,1400,+7,295.000000 
 17,1400,+10,319.000000 
 17,1400,+13,318.000000 
 17,1400,+16,276.000000 
 17,1400,+19,260.000000 
 17,1400,+22,270.000000 
 17,1400,+25,174.000000 
 17,1400,+28,236.000000 
 17,1400,+31,87.000000 
 17,1400,+34,56.000000 
 17,1400,+37,67.000000 
 17,1400,+40,49.000000 
 17,1400,+43,34.000000 
 17,1400,+46,303.000000 
 17,1400,+49,295.000000 
 17,1700,+4,295.000000 
 17,1700,+7,319.000000 
 17,1700,+10,318.000000 
 17,1700,+13,276.000000 
 17,1700,+16,260.000000 
 17,1700,+19,270.000000 
 17,1700,+22,174.000000 
 17,1700,+25,236.000000 
 17,1700,+28,87.000000 
 17,1700,+31,56.000000 
 17,1700,+34,67.000000 
 17,1700,+37,49.000000 
 17,1700,+40,34.000000 
 17,1700,+43,303.000000 
 17,1700,+46,295.000000 
 17,2000,+4,325.000000 
 17,2000,+7,288.000000 
 17,2000,+10,228.000000 
 17,2000,+13,261.000000 
 17,2000,+16,253.000000 
 17,2000,+19,360.000000 
 17,2000,+22,15.000000 
 17,2000,+25,80.000000 
 17,2000,+28,71.000000 
 17,2000,+31,44.000000 
 17,2000,+34,29.000000 
 17,2000,+37,29.000000 
 17,2000,+40,310.000000 
 17,2000,+43,300.000000 
 17,2000,+46,300.000000 
 17,2000,+49,315.000000 
 17,2000,+52,323.000000 
 17,2000,+55,322.000000 
 17,2000,+58,321.000000 
 17,2000,+61,328.000000 
 17,2000,+64,319.000000 
 17,2000,+67,318.000000 
 17,2300,+4,288.000000 
 17,2300,+7,228.000000 
 17,2300,+10,261.000000 
 17,2300,+13,253.000000 
 17,2300,+16,360.000000 
 17,2300,+19,15.000000 
 17,2300,+22,80.000000 
 17,2300,+25,71.000000 
 17,2300,+28,44.000000 
 17,2300,+31,29.000000 
 17,2300,+34,29.000000 
 17,2300,+37,310.000000 
 17,2300,+40,300.000000 
 17,2300,+43,300.000000 
 17,2300,+46,315.000000 
 17,2300,+49,323.000000 
 17,2300,+52,322.000000 
 17,2300,+55,321.000000 
 17,2300,+58,328.000000 
 17,2300,+61,319.000000 
 17,2300,+64,318.000000 
 18,0200,+4,228.000000 
 18,0200,+7,261.000000 
 18,0200,+10,253.000000 
 18,0200,+13,360.000000 
 18,0200,+16,15.000000 
 18,0200,+19,80.000000 
 18,0200,+22,71.000000 
 18,0200,+25,44.000000 
 18,0200,+28,29.000000 
 18,0200,+31,29.000000 
 18,0200,+34,310.000000 
 18,0200,+37,300.000000 
 18,0200,+40,300.000000 
 18,0200,+43,315.000000 
 18,0200,+46,323.000000 
 18,0200,+49,322.000000 
 18,0200,+52,321.000000 
 18,0200,+55,328.000000 
 18,0200,+58,319.000000 
 18,0200,+61,318.000000 
 18,0500,+4,261.000000 
 18,0500,+7,253.000000 
 18,0500,+10,360.000000 
 18,0500,+13,15.000000 
 18,0500,+16,80.000000 
 18,0500,+19,71.000000 
 18,0500,+22,44.000000 
 18,0500,+25,29.000000 
 18,0500,+28,29.000000 
 18,0500,+31,310.000000 
 18,0500,+34,300.000000 
 18,0500,+37,300.000000 
 18,0500,+40,315.000000 
 18,0500,+43,323.000000 
 18,0500,+46,322.000000 
 18,0500,+49,321.000000 
 18,0500,+52,328.000000 
 18,0500,+55,319.000000 
 18,0500,+58,318.000000 
 18,0800,+4,270.000000 
 18,0800,+7,346.000000 
 18,0800,+10,14.000000 
 18,0800,+13,27.000000 
 18,0800,+16,46.000000 
 18,0800,+19,34.000000 
 18,0800,+22,360.000000 
 18,0800,+25,312.000000 
 18,0800,+28,294.000000 
 18,0800,+31,292.000000 
 18,0800,+34,309.000000 
 18,0800,+37,326.000000 
 18,0800,+40,329.000000 
 18,0800,+43,326.000000 
 18,0800,+46,326.000000 
 18,0800,+49,323.000000 
 18,0800,+52,328.000000 
 18,0800,+55,343.000000 
 18,1100,+4,346.000000 
 18,1100,+7,14.000000 
 18,1100,+10,27.000000 
 18,1100,+13,46.000000 
 18,1100,+16,34.000000 
 18,1100,+19,360.000000 
 18,1100,+22,312.000000 
 18,1100,+25,294.000000 
 18,1100,+28,292.000000 
 18,1100,+31,309.000000 
 18,1100,+34,326.000000 
 18,1100,+37,329.000000 
 18,1100,+40,326.000000 
 18,1100,+43,326.000000 
 18,1100,+46,323.000000 
 18,1100,+49,328.000000 
 18,1100,+52,343.000000 
 18,1400,+4,14.000000 
 18,1400,+7,27.000000 
 18,1400,+10,46.000000 
 18,1400,+13,34.000000 
 18,1400,+16,360.000000 
 18,1400,+19,312.000000 
 18,1400,+22,294.000000 
 18,1400,+25,292.000000 
 18,1400,+28,309.000000 
 18,1400,+31,326.000000 
 18,1400,+34,329.000000 
 18,1400,+37,326.000000 
 18,1400,+40,326.000000 
 18,1400,+43,323.000000 
 18,1400,+46,328.000000 
 18,1400,+49,343.000000 
 18,1700,+4,27.000000 
 18,1700,+7,46.000000 
 18,1700,+10,34.000000 
 18,1700,+13,360.000000 
 18,1700,+16,312.000000 
 18,1700,+19,294.000000 
 18,1700,+22,292.000000 
 18,1700,+25,309.000000 
 18,1700,+28,326.000000 
 18,1700,+31,329.000000 
 18,1700,+34,326.000000 
 18,1700,+37,326.000000 
 18,1700,+40,323.000000 
 18,1700,+43,328.000000 
 18,1700,+46,343.000000 
 18,2000,+4,26.000000 
 18,2000,+7,2.000000 
 18,2000,+10,291.000000 
 18,2000,+13,282.000000 
 18,2000,+16,297.000000 
 18,2000,+19,310.000000 
 18,2000,+22,324.000000 
 18,2000,+25,328.000000 
 18,2000,+28,317.000000 
 18,2000,+31,316.000000 
 18,2000,+34,310.000000 
 18,2000,+37,333.000000 
 18,2000,+40,333.000000 
 18,2000,+43,12.000000 
 18,2000,+46,7.000000 
 18,2000,+49,338.000000 
 18,2000,+52,328.000000 
 18,2000,+55,324.000000 
 18,2000,+58,165.000000 
 18,2000,+61,128.000000 
 18,2000,+64,113.000000 
 18,2000,+67,360.000000 
 18,2300,+4,2.000000 
 18,2300,+7,291.000000 
 18,2300,+10,282.000000 
 18,2300,+13,297.000000 
 18,2300,+16,310.000000 
 18,2300,+19,324.000000 
 18,2300,+22,328.000000 
 18,2300,+25,317.000000 
 18,2300,+28,316.000000 
 18,2300,+31,310.000000 
 18,2300,+34,333.000000 
 18,2300,+37,333.000000 
 18,2300,+40,12.000000 
 18,2300,+43,7.000000 
 18,2300,+46,338.000000 
 18,2300,+49,328.000000 
 18,2300,+52,324.000000 
 18,2300,+55,165.000000 
 18,2300,+58,128.000000 
 18,2300,+61,113.000000 
 18,2300,+64,360.000000 
 19,0200,+4,291.000000 
 19,0200,+7,282.000000 
 19,0200,+10,297.000000 
 19,0200,+13,310.000000 
 19,0200,+16,324.000000 
 19,0200,+19,328.000000 
 19,0200,+22,317.000000 
 19,0200,+25,316.000000 
 19,0200,+28,310.000000 
 19,0200,+31,333.000000 
 19,0200,+34,333.000000 
 19,0200,+37,12.000000 
 19,0200,+40,7.000000 
 19,0200,+43,338.000000 
 19,0200,+46,328.000000 
 19,0200,+49,324.000000 
 19,0200,+52,165.000000 
 19,0200,+55,128.000000 
 19,0200,+58,113.000000 
 19,0200,+61,360.000000 
 19,0500,+4,282.000000 
 19,0500,+7,297.000000 
 19,0500,+10,310.000000 
 19,0500,+13,324.000000 
 19,0500,+16,328.000000 
 19,0500,+19,317.000000 
 19,0500,+22,316.000000 
 19,0500,+25,310.000000 
 19,0500,+28,333.000000 
 19,0500,+31,333.000000 
 19,0500,+34,12.000000 
 19,0500,+37,7.000000 
 19,0500,+40,338.000000 
 19,0500,+43,328.000000 
 19,0500,+46,324.000000 
 19,0500,+49,165.000000 
 19,0500,+52,128.000000 
 19,0500,+55,113.000000 
 19,0500,+58,360.000000 
 19,0800,+4,305.000000 
 19,0800,+7,324.000000 
 19,0800,+10,320.000000 
 19,0800,+13,323.000000 
 19,0800,+16,313.000000 
 19,0800,+19,319.000000 
 19,0800,+22,319.000000 
 19,0800,+25,327.000000 
 19,0800,+28,341.000000 
 19,0800,+31,348.000000 
 19,0800,+34,351.000000 
 19,0800,+37,345.000000 
 19,0800,+40,342.000000 
 19,0800,+43,360.000000 
 19,0800,+46,180.000000 
 19,0800,+49,115.000000 
 19,0800,+52,58.000000 
 19,0800,+55,37.000000 
 19,1100,+4,324.000000 
 19,1100,+7,320.000000 
 19,1100,+10,323.000000 
 19,1100,+13,313.000000 
 19,1100,+16,319.000000 
 19,1100,+19,319.000000 
 19,1100,+22,327.000000 
 19,1100,+25,341.000000 
 19,1100,+28,348.000000 
 19,1100,+31,351.000000 
 19,1100,+34,345.000000 
 19,1100,+37,342.000000 
 19,1100,+40,360.000000 
 19,1100,+43,180.000000 
 19,1100,+46,115.000000 
 19,1100,+49,58.000000 
 19,1100,+52,37.000000 
 19,1400,+4,320.000000 
 19,1400,+7,323.000000 
 19,1400,+10,313.000000 
 19,1400,+13,319.000000 
 19,1400,+16,319.000000 
 19,1400,+19,327.000000 
 19,1400,+22,341.000000 
 19,1400,+25,348.000000 
 19,1400,+28,351.000000 
 19,1400,+31,345.000000 
 19,1400,+34,342.000000 
 19,1400,+37,360.000000 
 19,1400,+40,180.000000 
 19,1400,+43,115.000000 
 19,1400,+46,58.000000 
 19,1400,+49,37.000000 
 19,1700,+4,323.000000 
 19,1700,+7,313.000000 
 19,1700,+10,319.000000 
 19,1700,+13,319.000000 
 19,1700,+16,327.000000 
 19,1700,+19,341.000000 
 19,1700,+22,348.000000 
 19,1700,+25,351.000000 
 19,1700,+28,345.000000 
 19,1700,+31,342.000000 
 19,1700,+34,360.000000 
 19,1700,+37,180.000000 
 19,1700,+40,115.000000 
 19,1700,+43,58.000000 
 19,1700,+46,37.000000 
 19,2000,+4,308.000000 
 19,2000,+7,303.000000 
 19,2000,+10,318.000000 
 19,2000,+13,325.000000 
 19,2000,+16,329.000000 
 19,2000,+19,321.000000 
 19,2000,+22,324.000000 
 19,2000,+25,360.000000 
 19,2000,+28,360.000000 
 19,2000,+31,311.000000 
 19,2000,+34,165.000000 
 19,2000,+37,110.000000 
 19,2000,+40,72.000000 
 19,2000,+43,45.000000 
 19,2000,+46,21.000000 
 19,2000,+49,17.000000 
 19,2000,+52,23.000000 
 19,2000,+55,59.000000 
 19,2000,+58,59.000000 
 19,2000,+61,34.000000 
 19,2000,+64,32.000000 
 19,2000,+67,360.000000 
 19,2300,+4,303.000000 
 19,2300,+7,318.000000 
 19,2300,+10,325.000000 
 19,2300,+13,329.000000 
 19,2300,+16,321.000000 
 19,2300,+19,324.000000 
 19,2300,+22,360.000000 
 19,2300,+25,360.000000 
 19,2300,+28,311.000000 
 19,2300,+31,165.000000 
 19,2300,+34,110.000000 
 19,2300,+37,72.000000 
 19,2300,+40,45.000000 
 19,2300,+43,21.000000 
 19,2300,+46,17.000000 
 19,2300,+49,23.000000 
 19,2300,+52,59.000000 
 19,2300,+55,59.000000 
 19,2300,+58,34.000000 
 19,2300,+61,32.000000 
 19,2300,+64,360.000000 
 20,0200,+4,318.000000 
 20,0200,+7,325.000000 
 20,0200,+10,329.000000 
 20,0200,+13,321.000000 
 20,0200,+16,324.000000 
 20,0200,+19,360.000000 
 20,0200,+22,360.000000 
 20,0200,+25,311.000000 
 20,0200,+28,165.000000 
 20,0200,+31,110.000000 
 20,0200,+34,72.000000 
 20,0200,+37,45.000000 
 20,0200,+40,21.000000 
 20,0200,+43,17.000000 
 20,0200,+46,23.000000 
 20,0200,+49,59.000000 
 20,0200,+52,59.000000 
 20,0200,+55,34.000000 
 20,0200,+58,32.000000 
 20,0200,+61,360.000000 
 20,0500,+4,325.000000 
 20,0500,+7,329.000000 
 20,0500,+10,321.000000 
 20,0500,+13,324.000000 
 20,0500,+16,360.000000 
 20,0500,+19,360.000000 
 20,0500,+22,311.000000 
 20,0500,+25,165.000000 
 20,0500,+28,110.000000 
 20,0500,+31,72.000000 
 20,0500,+34,45.000000 
 20,0500,+37,21.000000 
 20,0500,+40,17.000000 
 20,0500,+43,23.000000 
 20,0500,+46,59.000000 
 20,0500,+49,59.000000 
 20,0500,+52,34.000000 
 20,0500,+55,32.000000 
 20,0500,+58,360.000000 
 20,0800,+4,342.000000 
 20,0800,+7,338.000000 
 20,0800,+10,323.000000 
 20,0800,+13,337.000000 
 20,0800,+16,343.000000 
 20,0800,+19,360.000000 
 20,0800,+22,159.000000 
 20,0800,+25,118.000000 
 20,0800,+28,65.000000 
 20,0800,+31,35.000000 
 20,0800,+34,360.000000 
 20,0800,+37,357.000000 
 20,0800,+40,357.000000 
 20,0800,+43,24.000000 
 20,0800,+46,34.000000 
 20,0800,+49,36.000000 
 20,0800,+52,17.000000 
 20,0800,+55,6.000000 
 20,1100,+4,338.000000 
 20,1100,+7,323.000000 
 20,1100,+10,337.000000 
 20,1100,+13,343.000000 
 20,1100,+16,360.000000 
 20,1100,+19,159.000000 
 20,1100,+22,118.000000 
 20,1100,+25,65.000000 
 20,1100,+28,35.000000 
 20,1100,+31,360.000000 
 20,1100,+34,357.000000 
 20,1100,+37,357.000000 
 20,1100,+40,24.000000 
 20,1100,+43,34.000000 
 20,1100,+46,36.000000 
 20,1100,+49,17.000000 
 20,1100,+52,6.000000 
 20,1400,+4,323.000000 
 20,1400,+7,337.000000 
 20,1400,+10,343.000000 
 20,1400,+13,360.000000 
 20,1400,+16,159.000000 
 20,1400,+19,118.000000 
 20,1400,+22,65.000000 
 20,1400,+25,35.000000 
 20,1400,+28,360.000000 
 20,1400,+31,357.000000 
 20,1400,+34,357.000000 
 20,1400,+37,24.000000 
 20,1400,+40,34.000000 
 20,1400,+43,36.000000 
 20,1400,+46,17.000000 
 20,1400,+49,6.000000 
 20,1700,+4,337.000000 
 20,1700,+7,343.000000 
 20,1700,+10,360.000000 
 20,1700,+13,159.000000 
 20,1700,+16,118.000000 
 20,1700,+19,65.000000 
 20,1700,+22,35.000000 
 20,1700,+25,360.000000 
 20,1700,+28,357.000000 
 20,1700,+31,357.000000 
 20,1700,+34,24.000000 
 20,1700,+37,34.000000 
 20,1700,+40,36.000000 
 20,1700,+43,17.000000 
 20,1700,+46,6.000000 
 20,2000,+4,347.000000 
 20,2000,+7,6.000000 
 20,2000,+10,121.000000 
 20,2000,+13,113.000000 
 20,2000,+16,53.000000 
 20,2000,+19,354.000000 
 20,2000,+22,338.000000 
 20,2000,+25,344.000000 
 20,2000,+28,360.000000 
 20,2000,+31,42.000000 
 20,2000,+34,222.000000 
 20,2000,+37,272.000000 
 20,2000,+40,348.000000 
 20,2000,+43,8.000000 
 20,2000,+46,322.000000 
 20,2000,+49,337.000000 
 20,2000,+52,2.000000 
 20,2000,+55,34.000000 
 20,2000,+58,48.000000 
 20,2000,+61,43.000000 
 20,2000,+64,38.000000 
 20,2000,+67,42.000000 
 20,2300,+4,6.000000 
 20,2300,+7,121.000000 
 20,2300,+10,113.000000 
 20,2300,+13,53.000000 
 20,2300,+16,354.000000 
 20,2300,+19,338.000000 
 20,2300,+22,344.000000 
 20,2300,+25,360.000000 
 20,2300,+28,42.000000 
 20,2300,+31,222.000000 
 20,2300,+34,272.000000 
 20,2300,+37,348.000000 
 20,2300,+40,8.000000 
 20,2300,+43,322.000000 
 20,2300,+46,337.000000 
 20,2300,+49,2.000000 
 20,2300,+52,34.000000 
 20,2300,+55,48.000000 
 20,2300,+58,43.000000 
 20,2300,+61,38.000000 
 20,2300,+64,42.000000 
 21,0200,+4,121.000000 
 21,0200,+7,113.000000 
 21,0200,+10,53.000000 
 21,0200,+13,354.000000 
 21,0200,+16,338.000000 
 21,0200,+19,344.000000 
 21,0200,+22,360.000000 
 21,0200,+25,42.000000 
 21,0200,+28,222.000000 
 21,0200,+31,272.000000 
 21,0200,+34,348.000000 
 21,0200,+37,8.000000 
 21,0200,+40,322.000000 
 21,0200,+43,337.000000 
 21,0200,+46,2.000000 
 21,0200,+49,34.000000 
 21,0200,+52,48.000000 
 21,0200,+55,43.000000 
 21,0200,+58,38.000000 
 21,0200,+61,42.000000 
 21,0500,+4,113.000000 
 21,0500,+7,53.000000 
 21,0500,+10,354.000000 
 21,0500,+13,338.000000 
 21,0500,+16,344.000000 
 21,0500,+19,360.000000 
 21,0500,+22,42.000000 
 21,0500,+25,222.000000 
 21,0500,+28,272.000000 
 21,0500,+31,348.000000 
 21,0500,+34,8.000000 
 21,0500,+37,322.000000 
 21,0500,+40,337.000000 
 21,0500,+43,2.000000 
 21,0500,+46,34.000000 
 21,0500,+49,48.000000 
 21,0500,+52,43.000000 
 21,0500,+55,38.000000 
 21,0500,+58,42.000000 
 21,0800,+4,56.000000 
 21,0800,+7,8.000000 
 21,0800,+10,346.000000 
 21,0800,+13,4.000000 
 21,0800,+16,11.000000 
 21,0800,+19,360.000000 
 21,0800,+22,281.000000 
 21,0800,+25,315.000000 
 21,0800,+28,7.000000 
 21,0800,+31,31.000000 
 21,0800,+34,10.000000 
 21,0800,+37,7.000000 
 21,0800,+40,11.000000 
 21,0800,+43,52.000000 
 21,0800,+46,55.000000 
 21,0800,+49,50.000000 
 21,0800,+52,46.000000 
 21,0800,+55,46.000000 
 21,1100,+4,8.000000 
 21,1100,+7,346.000000 
 21,1100,+10,4.000000 
 21,1100,+13,11.000000 
 21,1100,+16,360.000000 
 21,1100,+19,281.000000 
 21,1100,+22,315.000000 
 21,1100,+25,7.000000 
 21,1100,+28,31.000000 
 21,1100,+31,10.000000 
 21,1100,+34,7.000000 
 21,1100,+37,11.000000 
 21,1100,+40,52.000000 
 21,1100,+43,55.000000 
 21,1100,+46,50.000000 
 21,1100,+49,46.000000 
 21,1100,+52,46.000000 
 21,1400,+4,346.000000 
 21,1400,+7,4.000000 
 21,1400,+10,11.000000 
 21,1400,+13,360.000000 
 21,1400,+16,281.000000 
 21,1400,+19,315.000000 
 21,1400,+22,7.000000 
 21,1400,+25,31.000000 
 21,1400,+28,10.000000 
 21,1400,+31,7.000000 
 21,1400,+34,11.000000 
 21,1400,+37,52.000000 
 21,1400,+40,55.000000 
 21,1400,+43,50.000000 
 21,1400,+46,46.000000 
 21,1400,+49,46.000000 
 21,1700,+4,4.000000 
 21,1700,+7,11.000000 
 21,1700,+10,360.000000 
 21,1700,+13,281.000000 
 21,1700,+16,315.000000 
 21,1700,+19,7.000000 
